InvoiceID,Date,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,TaxPrice,TotalPrice,Revenue,COGS,CustomerRating,GrossIncome
OLI-FBV-060,1/8/2019,Olinger,Member,Female,Food and beverages,72.88,9,32.8,688.72,655.92,632.26,4,23.66
OLI-FBV-061,1/8/2019,Olinger,Member,Male,Food and beverages,24.31,3,3.65,76.58,72.93,70.93,4.3,2
OLI-FBV-062,2/5/2019,Olinger,Member,Female,Food and beverages,47.27,6,14.18,297.8,283.62,274.26,8.8,9.36
OLI-FBV-063,3/21/2019,Olinger,Normal,Female,Food and beverages,57.29,6,17.19,360.93,343.74,332.52,5.9,11.22
OLI-FBV-064,1/13/2019,Olinger,Member,Female,Food and beverages,21.04,4,4.21,88.37,84.16,80.13,7.6,4.03
OLI-FBV-065,1/10/2019,Olinger,Member,Male,Food and beverages,50.49,9,22.72,477.13,454.41,443.63,5.4,10.78
OLI-FBV-066,1/19/2019,Olinger,Member,Male,Food and beverages,59.59,4,11.92,250.28,238.36,231.48,9.8,6.88
OLI-HBE-001,3/23/2019,Olinger,Normal,Female,Health and beauty,54.92,8,21.97,461.33,439.36,424.85,7.6,14.51
OLI-HBE-002,2/10/2019,Olinger,Normal,Female,Health and beauty,33.47,2,3.35,70.29,66.94,64.92,6.7,2.02
OLI-HBE-003,1/22/2019,Olinger,Normal,Female,Health and beauty,20.38,5,5.1,107,101.9,98.51,6,3.39
OLI-HBE-004,1/21/2019,Olinger,Normal,Female,Health and beauty,99.19,6,29.76,624.9,595.14,569.96,5.5,25.18
OLI-HBE-005,2/6/2019,Olinger,Normal,Male,Health and beauty,89.75,1,4.49,94.24,89.75,84.76,6.6,4.99
OLI-HBE-006,2/5/2019,Olinger,Member,Female,Health and beauty,98.21,3,14.73,309.36,294.63,281.95,7.8,12.68
OLI-HBE-007,3/8/2019,Olinger,Normal,Female,Health and beauty,81.3,6,24.39,512.19,487.8,466.59,5.3,21.21
OLI-HBE-008,1/25/2019,Olinger,Member,Male,Health and beauty,90.5,10,45.25,950.25,905,855.08,8.1,49.92
OLI-HBE-009,2/5/2019,Olinger,Member,Female,Health and beauty,68.6,10,34.3,720.3,686,662.83,9.1,23.17
OLI-HBE-010,3/8/2019,Olinger,Normal,Female,Health and beauty,46.26,6,13.88,291.44,277.56,267.93,9.5,9.63
OLI-HBE-011,3/19/2019,Olinger,Normal,Male,Health and beauty,66.14,4,13.23,277.79,264.56,254.33,5.6,10.23
OLI-HBE-012,1/28/2019,Olinger,Member,Male,Health and beauty,86.8,3,13.02,273.42,260.4,251.63,9.9,8.77
OLI-HBE-013,1/25/2019,Olinger,Normal,Male,Health and beauty,34.31,8,13.72,288.2,274.48,264.99,5.7,9.49
OLI-HBE-014,3/26/2019,Olinger,Member,Male,Health and beauty,43.7,2,4.37,91.77,87.4,85.53,4.9,1.87
OLI-HBE-015,3/12/2019,Olinger,Normal,Male,Health and beauty,41.5,4,8.3,174.3,166,161.53,8.2,4.47
OLI-HBE-016,1/28/2019,Olinger,Normal,Male,Health and beauty,17.41,5,4.35,91.4,87.05,84.6,4.9,2.45
OLI-HBE-017,1/3/2019,Olinger,Member,Female,Health and beauty,21.12,2,2.11,44.35,42.24,40.13,9.7,2.11
OLI-HBE-018,3/11/2019,Olinger,Member,Female,Health and beauty,29.67,7,10.38,218.07,207.69,201.8,8.1,5.89
OLI-HBE-019,2/18/2019,Olinger,Member,Male,Health and beauty,44.07,4,8.81,185.09,176.28,167.14,8.4,9.14
OLI-HBE-020,1/18/2019,Olinger,Normal,Female,Health and beauty,39.42,1,1.97,41.39,39.42,38.08,8.4,1.34
OLI-HBE-021,1/22/2019,Olinger,Member,Female,Health and beauty,81.51,1,4.08,85.59,81.51,77.06,9.2,4.45
OLI-HBE-022,2/8/2019,Olinger,Member,Female,Health and beauty,37.15,7,13,273.05,260.05,253.28,7.7,6.77
OLI-HBE-023,1/1/2019,Olinger,Normal,Male,Health and beauty,62.87,2,6.29,132.03,125.74,120.66,5,5.08
OLI-HBE-024,1/3/2019,Olinger,Member,Male,Health and beauty,75.88,1,3.79,79.67,75.88,72.59,7.1,3.29
OLI-HBE-025,3/3/2019,Olinger,Member,Male,Health and beauty,46.53,6,13.96,293.14,279.18,264.93,4.3,14.25
OLI-HBE-026,3/30/2019,Olinger,Normal,Male,Health and beauty,70.21,6,21.06,442.32,421.26,406.77,7.4,14.49
OLI-HBE-027,2/16/2019,Olinger,Member,Female,Health and beauty,47.71,6,14.31,300.57,286.26,272.08,4.4,14.18
OLI-HBE-028,2/15/2019,Olinger,Normal,Male,Health and beauty,33.64,8,13.46,282.58,269.12,260.7,9.3,8.42
OLI-HBE-029,2/7/2019,Olinger,Normal,Male,Health and beauty,58.95,10,29.48,618.98,589.5,575.05,8.1,14.45
OLI-HBE-030,2/4/2019,Olinger,Normal,Female,Health and beauty,13.85,9,6.23,130.88,124.65,118,6,6.65
OLI-HBE-031,2/6/2019,Olinger,Member,Female,Health and beauty,28.5,8,11.4,239.4,228,218.51,6.6,9.49
OLI-HBE-032,3/10/2019,Olinger,Member,Male,Health and beauty,81.95,10,40.98,860.48,819.5,791.85,6,27.65
OLI-HBE-033,1/15/2019,Olinger,Member,Male,Health and beauty,81.23,7,28.43,597.04,568.61,556.23,9,12.38
OLI-HBE-034,2/27/2019,Olinger,Member,Female,Health and beauty,85.87,7,30.05,631.14,601.09,570.2,8,30.89
OLI-HBE-035,3/5/2019,Olinger,Member,Male,Health and beauty,65.31,7,22.86,480.03,457.17,442.09,4.2,15.08
OLI-HBE-036,2/19/2019,Olinger,Normal,Male,Health and beauty,21.8,8,8.72,183.12,174.4,165.42,8.3,8.98
OLI-HBE-037,2/24/2019,Olinger,Member,Female,Health and beauty,10.16,5,2.54,53.34,50.8,48.31,4.1,2.49
OLI-HBE-038,1/23/2019,Olinger,Normal,Male,Health and beauty,10.99,5,2.75,57.7,54.95,52.02,9.3,2.93
OLI-HBE-039,1/14/2019,Olinger,Member,Male,Health and beauty,60.47,3,9.07,190.48,181.41,175.7,5.6,5.71
OLI-HBE-040,2/15/2019,Olinger,Member,Male,Health and beauty,68.55,4,13.71,287.91,274.2,260.24,9.2,13.96
OLI-HBE-041,1/14/2019,Olinger,Normal,Male,Health and beauty,53.19,7,18.62,390.95,372.33,363.51,5,8.82
OLI-HBE-042,1/26/2019,Olinger,Member,Male,Health and beauty,33.81,3,5.07,106.5,101.43,98.55,7.3,2.88
OLI-HBE-043,1/17/2019,Olinger,Member,Female,Health and beauty,62.82,2,6.28,131.92,125.64,122.13,4.9,3.51
OLI-HBE-044,2/21/2019,Olinger,Normal,Female,Health and beauty,83.66,5,20.92,439.22,418.3,397.7,7.2,20.6
OLI-HBE-045,3/2/2019,Olinger,Member,Male,Health and beauty,85.6,7,29.96,629.16,599.2,573.74,5.3,25.46
OLI-HBE-046,2/14/2019,Olinger,Normal,Female,Health and beauty,58.32,2,5.83,122.47,116.64,111.85,6,4.79
OLI-HBE-047,2/9/2019,Olinger,Normal,Male,Health and beauty,84.61,10,42.31,888.41,846.1,808.55,8.8,37.55
OLI-HBE-048,1/20/2019,Olinger,Normal,Male,Health and beauty,64.08,7,22.43,470.99,448.56,427.34,7.6,21.22
OLI-HBE-049,1/5/2019,Olinger,Normal,Female,Health and beauty,78.89,7,27.61,579.84,552.23,541.27,7.5,10.96
OLI-HBE-050,1/23/2019,Olinger,Normal,Male,Health and beauty,99.96,7,34.99,734.71,699.72,664.59,6.1,35.13
OLI-HBE-051,1/29/2019,Olinger,Normal,Male,Health and beauty,40.35,1,2.02,42.37,40.35,38.71,6.2,1.64
OLI-HML-001,2/24/2019,Olinger,Normal,Female,Home and lifestyle,73.56,10,36.78,772.38,735.6,702.08,8,33.52
OLI-HML-002,2/2/2019,Olinger,Member,Male,Home and lifestyle,56.11,2,5.61,117.83,112.22,107.89,6.3,4.33
OLI-HML-003,2/24/2019,Olinger,Normal,Male,Home and lifestyle,55.73,6,16.72,351.1,334.38,316.8,7,17.58
OLI-HML-004,1/23/2019,Olinger,Member,Female,Home and lifestyle,47.38,4,9.48,199,189.52,182.38,7.1,7.14
OLI-HML-005,2/1/2019,Olinger,Member,Female,Home and lifestyle,80.79,9,36.36,763.47,727.11,707.2,9.5,19.91
OLI-HML-006,3/13/2019,Olinger,Member,Male,Home and lifestyle,63.91,8,25.56,536.84,511.28,488.9,4.6,22.38
OLI-HML-007,1/16/2019,Olinger,Normal,Male,Home and lifestyle,95.58,10,47.79,1003.59,955.8,929.74,4.8,26.06
OLI-HML-008,1/28/2019,Olinger,Normal,Female,Home and lifestyle,69.81,4,13.96,293.2,279.24,263.79,5.9,15.45
OLI-HML-009,3/18/2019,Olinger,Member,Female,Home and lifestyle,28.53,10,14.27,299.57,285.3,274.18,7.8,11.12
OLI-HML-010,3/14/2019,Olinger,Normal,Male,Home and lifestyle,35.47,4,7.09,148.97,141.88,137.2,6.9,4.68
OLI-HML-011,1/7/2019,Olinger,Member,Female,Home and lifestyle,21.82,10,10.91,229.11,218.2,212.62,7.1,5.58
OLI-HML-012,3/6/2019,Olinger,Normal,Male,Home and lifestyle,37,1,1.85,38.85,37,35.36,7.9,1.64
OLI-HML-013,3/24/2019,Olinger,Member,Male,Home and lifestyle,74.86,1,3.74,78.6,74.86,72.01,6.9,2.85
OLI-HML-014,1/19/2019,Olinger,Member,Female,Home and lifestyle,88.61,1,4.43,93.04,88.61,84.48,7.7,4.13
OLI-HML-015,1/20/2019,Olinger,Member,Female,Home and lifestyle,89.25,8,35.7,749.7,714,677.45,4.7,36.55
OLI-HML-016,3/14/2019,Olinger,Normal,Female,Home and lifestyle,70.11,6,21.03,441.69,420.66,397.98,5.2,22.68
OLI-HML-017,3/12/2019,Olinger,Normal,Male,Home and lifestyle,46.22,4,9.24,194.12,184.88,177.3,6.2,7.58
OLI-HML-018,2/4/2019,Olinger,Member,Male,Home and lifestyle,13.98,1,0.7,14.68,13.98,13.35,9.8,0.63
OLI-HML-019,1/8/2019,Olinger,Normal,Female,Home and lifestyle,45.38,4,9.08,190.6,181.52,176.62,8.7,4.9
OLI-HML-020,1/23/2019,Olinger,Member,Female,Home and lifestyle,83.77,6,25.13,527.75,502.62,477.71,5.4,24.91
OLI-HML-021,1/30/2019,Olinger,Normal,Male,Home and lifestyle,22.96,1,1.15,24.11,22.96,21.81,4.3,1.15
OLI-HML-022,3/5/2019,Olinger,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,121.2,118.14,8.4,3.06
OLI-HML-023,1/27/2019,Olinger,Normal,Male,Home and lifestyle,69.4,2,6.94,145.74,138.8,134.91,9,3.89
OLI-HML-024,2/9/2019,Olinger,Member,Female,Home and lifestyle,15.95,6,4.79,100.49,95.7,91.82,5.1,3.88
OLI-HML-025,1/22/2019,Olinger,Member,Male,Home and lifestyle,39.39,5,9.85,206.8,196.95,189.64,8.7,7.31
OLI-HML-026,3/20/2019,Olinger,Member,Female,Home and lifestyle,83.17,6,24.95,523.97,499.02,472.13,7.3,26.89
OLI-HML-027,2/7/2019,Olinger,Normal,Male,Home and lifestyle,16.67,7,5.83,122.52,116.69,112.6,7.4,4.09
OLI-HML-028,1/27/2019,Olinger,Member,Female,Home and lifestyle,24.24,7,8.48,178.16,169.68,165.08,9.4,4.6
OLI-HML-029,1/12/2019,Olinger,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,975,950.07,8,24.93
OLI-HML-030,3/19/2019,Olinger,Member,Female,Home and lifestyle,75.53,4,15.11,317.23,302.12,294.3,8.3,7.82
OLI-HML-031,1/8/2019,Olinger,Member,Male,Home and lifestyle,55.57,3,8.34,175.05,166.71,157.66,5.9,9.05
OLI-HML-032,3/23/2019,Olinger,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,568.4,539.44,8.1,28.96
OLI-HML-033,3/23/2019,Olinger,Normal,Male,Home and lifestyle,55.61,7,19.46,408.73,389.27,376.2,8.5,13.07
OLI-HML-034,1/30/2019,Olinger,Member,Female,Home and lifestyle,10.53,5,2.63,55.28,52.65,50.22,5.8,2.43
OLI-HML-035,3/3/2019,Olinger,Normal,Female,Home and lifestyle,44.01,8,17.6,369.68,352.08,341.24,8.8,10.84
OLI-HML-036,1/24/2019,Olinger,Member,Female,Home and lifestyle,60.87,1,3.04,63.91,60.87,58.92,5.5,1.95
OLI-HML-037,2/11/2019,Olinger,Member,Male,Home and lifestyle,86.69,5,21.67,455.12,433.45,415.47,9.4,17.98
OLI-HML-038,2/20/2019,Olinger,Member,Female,Home and lifestyle,86.27,1,4.31,90.58,86.27,82.8,7,3.47
OLI-HML-039,3/15/2019,Olinger,Normal,Male,Home and lifestyle,65.26,8,26.1,548.18,522.08,502.66,6.3,19.42
OLI-HML-040,3/24/2019,Olinger,Member,Female,Home and lifestyle,78.38,4,15.68,329.2,313.52,305.83,7.9,7.69
OLI-HML-041,3/10/2019,Olinger,Member,Female,Home and lifestyle,35.79,9,16.11,338.22,322.11,315.57,5.1,6.54
OLI-HML-042,2/22/2019,Olinger,Member,Female,Home and lifestyle,12.73,2,1.27,26.73,25.46,24.57,5.2,0.89
OLI-HML-043,1/24/2019,Olinger,Member,Male,Home and lifestyle,85.72,3,12.86,270.02,257.16,251.46,5.1,5.7
OLI-HML-044,2/6/2019,Olinger,Member,Male,Home and lifestyle,35.81,5,8.95,188,179.05,174.33,7.9,4.72
OLI-HML-045,1/9/2019,Olinger,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,158,153.53,7.8,4.47
OLI-STR-001,1/7/2019,Olinger,Member,Female,Sports and travel,68.12,1,3.41,71.53,68.12,66.55,6.8,1.57
OLI-STR-002,2/15/2019,Olinger,Member,Female,Sports and travel,24.74,3,3.71,77.93,74.22,70.11,10,4.11
OLI-STR-003,3/9/2019,Olinger,Member,Male,Sports and travel,48.91,5,12.23,256.78,244.55,232.98,6.6,11.57
OLI-STR-004,3/5/2019,Olinger,Normal,Female,Sports and travel,83.06,7,29.07,610.49,581.42,564.36,4,17.06
OLI-STR-005,1/26/2019,Olinger,Normal,Female,Sports and travel,44.86,10,22.43,471.03,448.6,427.73,8.2,20.87
OLI-STR-006,1/12/2019,Olinger,Member,Male,Sports and travel,57.12,7,19.99,419.83,399.84,383.02,6.5,16.82
OLI-STR-007,1/23/2019,Olinger,Member,Female,Sports and travel,89.8,10,44.9,942.9,898,855.14,5.4,42.86
OLI-STR-008,3/11/2019,Olinger,Member,Male,Sports and travel,34.56,7,12.1,254.02,241.92,232.1,7.3,9.82
OLI-STR-009,1/28/2019,Olinger,Normal,Female,Sports and travel,80.97,8,32.39,680.15,647.76,621.26,9.3,26.5
OLI-STR-010,1/30/2019,Olinger,Normal,Male,Sports and travel,76.4,2,7.64,160.44,152.8,149.76,6.5,3.04
OLI-STR-011,1/29/2019,Olinger,Member,Female,Sports and travel,19.15,6,5.75,120.65,114.9,112.03,6.8,2.87
OLI-STR-012,1/11/2019,Olinger,Member,Female,Sports and travel,87.16,2,8.72,183.04,174.32,167.93,9.7,6.39
OLI-STR-013,3/2/2019,Olinger,Normal,Female,Sports and travel,14.39,2,1.44,30.22,28.78,27.77,7.2,1.01
OLI-STR-014,1/31/2019,Olinger,Normal,Female,Sports and travel,23.75,9,10.69,224.44,213.75,204.97,9.5,8.78
OLI-STR-015,3/24/2019,Olinger,Member,Male,Sports and travel,14.7,5,3.68,77.18,73.5,71.78,8.5,1.72
OLI-STR-016,1/9/2019,Olinger,Normal,Female,Sports and travel,95.44,10,47.72,1002.12,954.4,904.1,5.2,50.3
OLI-STR-017,1/27/2019,Olinger,Normal,Female,Sports and travel,14.36,10,7.18,150.78,143.6,138.81,5.4,4.79
OLI-STR-018,2/22/2019,Olinger,Normal,Male,Sports and travel,95.49,7,33.42,701.85,668.43,652.03,8.7,16.4
OLI-STR-019,3/19/2019,Olinger,Normal,Male,Sports and travel,99.24,9,44.66,937.82,893.16,860.9,9,32.26
OLI-STR-020,1/20/2019,Olinger,Member,Male,Sports and travel,82.93,4,16.59,348.31,331.72,313.81,9.6,17.91
OLI-STR-021,2/3/2019,Olinger,Normal,Female,Sports and travel,73.95,4,14.79,310.59,295.8,279.48,6.1,16.32
OLI-STR-022,3/2/2019,Olinger,Member,Female,Sports and travel,54.55,10,27.28,572.78,545.5,516.36,7.1,29.14
OLI-STR-023,1/1/2019,Olinger,Member,Female,Sports and travel,36.98,10,18.49,388.29,369.8,361.09,7,8.71
OLI-STR-024,2/23/2019,Olinger,Member,Male,Sports and travel,58.39,7,20.44,429.17,408.73,389.4,8.2,19.33
OLI-STR-025,1/17/2019,Olinger,Member,Male,Sports and travel,71.92,5,17.98,377.58,359.6,349.38,4.3,10.22
OLI-STR-026,2/3/2019,Olinger,Normal,Female,Sports and travel,49.33,10,24.67,517.97,493.3,466.05,9.4,27.25
OLI-STR-027,3/2/2019,Olinger,Normal,Female,Sports and travel,73.98,7,25.89,543.75,517.86,495.93,4.1,21.93
OLI-STR-028,2/17/2019,Olinger,Normal,Female,Sports and travel,46.66,9,21,440.94,419.94,409.27,5.3,10.67
OLI-STR-029,1/19/2019,Olinger,Member,Male,Sports and travel,80.93,1,4.05,84.98,80.93,79.23,9,1.7
OLI-STR-030,1/16/2019,Olinger,Member,Female,Sports and travel,15.49,2,1.55,32.53,30.98,29.76,6.3,1.22
OLI-STR-031,1/16/2019,Olinger,Member,Male,Sports and travel,17.14,7,6,125.98,119.98,114.19,7.9,5.79
OLI-STR-032,2/21/2019,Olinger,Normal,Female,Sports and travel,98.8,2,9.88,207.48,197.6,187.39,7.7,10.21
OLI-STR-033,3/13/2019,Olinger,Member,Male,Sports and travel,72.88,2,7.29,153.05,145.76,138.42,6.1,7.34
OLI-STR-034,1/25/2019,Olinger,Member,Female,Sports and travel,70.19,9,31.59,663.3,631.71,598.87,6.7,32.84
OLI-STR-035,1/18/2019,Olinger,Member,Female,Sports and travel,90.63,9,40.78,856.45,815.67,785.63,5.1,30.04
OLI-STR-036,1/2/2019,Olinger,Member,Female,Sports and travel,31.67,8,12.67,266.03,253.36,247.31,5.6,6.05
OLI-STR-037,2/17/2019,Olinger,Member,Female,Sports and travel,67.99,7,23.8,499.73,475.93,456.03,5.7,19.9
OLI-STR-038,3/20/2019,Olinger,Member,Male,Sports and travel,25.25,5,6.31,132.56,126.25,121.84,6.1,4.41
OLI-STR-039,2/8/2019,Olinger,Member,Female,Sports and travel,64.97,5,16.24,341.09,324.85,315.89,6.5,8.96
OLI-STR-040,2/7/2019,Olinger,Member,Male,Sports and travel,10.17,1,0.51,10.68,10.17,9.75,5.9,0.42
OLI-STR-041,1/1/2019,Olinger,Member,Female,Sports and travel,29.22,6,8.77,184.09,175.32,168.27,5,7.05
OLI-STR-042,1/30/2019,Olinger,Normal,Female,Sports and travel,22.38,1,1.12,23.5,22.38,21.53,8.6,0.85
OLI-STR-043,3/14/2019,Olinger,Member,Male,Sports and travel,42.85,1,2.14,44.99,42.85,41.93,9.3,0.92
OLI-STR-044,1/10/2019,Olinger,Normal,Female,Sports and travel,83.14,7,29.1,611.08,581.98,569.84,6.6,12.14
OLI-STR-045,3/14/2019,Olinger,Member,Female,Sports and travel,35.22,6,10.57,221.89,211.32,203.65,6.5,7.67
